
   TransactionAutoConfiguration.EnableTransactionManagementConfiguration.JdkDynamicAutoProxyConfiguration:
      Did not match:
         - @ConditionalOnBooleanProperty (spring.aop.proxy-target-class=false) did not find property 'spring.aop.proxy-target-class' (OnPropertyCondition)

   UserDetailsServiceAutoConfiguration:
      Did not match:
         - @ConditionalOnClass did not find required class 'org.springframework.security.authentication.AuthenticationManager' (OnClassCondition)

   WavefrontAutoConfiguration:
      Did not match:
         - @ConditionalOnClass did not find required class 'com.wavefront.sdk.common.application.ApplicationTags' (OnClassCondition)

   WavefrontMetricsExportAutoConfiguration:
      Did not match:
         - @ConditionalOnClass did not find required class 'com.wavefront.sdk.common.WavefrontSender' (OnClassCondition)

   WavefrontTracingAutoConfiguration:
      Did not match:
         - @ConditionalOnClass did not find required class 'com.wavefront.sdk.common.WavefrontSender' (OnClassCondition)

   WebClientAutoConfiguration:
      Did not match:
         - @ConditionalOnClass did not find required class 'org.springframework.web.reactive.function.client.WebClient' (OnClassCondition)

   WebClientObservationConfiguration:
      Did not match:
         - @ConditionalOnClass did not find required class 'org.springframework.web.reactive.function.client.WebClient' (OnClassCondition)

   WebFluxAutoConfiguration:
      Did not match:
         - @ConditionalOnClass did not find required class 'org.springframework.web.reactive.config.WebFluxConfigurer' (OnClassCondition)

   WebFluxEndpointManagementContextConfiguration:
      Did not match:
         - @ConditionalOnClass did not find required class 'org.springframework.web.reactive.DispatcherHandler' (OnClassCondition)

   WebFluxObservationAutoConfiguration:
      Did not match:
         - @ConditionalOnWebApplication did not find reactive web application classes (OnWebApplicationCondition)

   WebMvcAutoConfiguration#hiddenHttpMethodFilter:
      Did not match:
         - @ConditionalOnBooleanProperty (spring.mvc.hiddenmethod.filter.enabled=true) did not find property 'spring.mvc.hiddenmethod.filter.enabled' (OnPropertyCondition)

   WebMvcAutoConfiguration.ProblemDetailsErrorHandlingConfiguration:
      Did not match:
         - @ConditionalOnBooleanProperty (spring.mvc.problemdetails.enabled=true) did not find property 'spring.mvc.problemdetails.enabled' (OnPropertyCondition)

   WebMvcAutoConfiguration.ResourceChainCustomizerConfiguration:
      Did not match:
         - @ConditionalOnEnabledResourceChain did not find class org.webjars.WebJarVersionLocator (OnEnabledResourceChainCondition)

   WebMvcAutoConfiguration.WebMvcAutoConfigurationAdapter#beanNameViewResolver:
      Did not match:
         - @ConditionalOnMissingBean (types: org.springframework.web.servlet.view.BeanNameViewResolver; SearchStrategy: all) found beans of type 'org.springframework.web.servlet.view.BeanNameViewResolver' beanNameViewResolver (OnBeanCondition)

   WebMvcEndpointManagementContextConfiguration#managementHealthEndpointWebMvcHandlerMapping:
      Did not match:
         - Management Port actual port type (SAME) did not match required type (DIFFERENT) (OnManagementPortCondition)

   WebServiceTemplateAutoConfiguration:
      Did not match:
         - @ConditionalOnClass did not find required class 'org.springframework.oxm.Marshaller' (OnClassCondition)

   WebServicesAutoConfiguration:
      Did not match:
         - @ConditionalOnClass did not find required class 'org.springframework.ws.transport.http.MessageDispatcherServlet' (OnClassCondition)

   WebSessionIdResolverAutoConfiguration:
      Did not match:
         - @ConditionalOnWebApplication did not find reactive web application classes (OnWebApplicationCondition)

   WebSocketMessagingAutoConfiguration:
      Did not match:
         - @ConditionalOnClass did not find required class 'org.springframework.web.socket.config.annotation.WebSocketMessageBrokerConfigurer' (OnClassCondition)

   WebSocketReactiveAutoConfiguration:
      Did not match:
         - @ConditionalOnWebApplication did not find reactive web application classes (OnWebApplicationCondition)

   WebSocketServletAutoConfiguration.JettyWebSocketConfiguration:
      Did not match:
         - @ConditionalOnClass did not find required class 'org.eclipse.jetty.ee10.websocket.jakarta.server.config.JakartaWebSocketServletContainerInitializer' (OnClassCondition)

   WebSocketServletAutoConfiguration.UndertowWebSocketConfiguration:
      Did not match:
         - @ConditionalOnClass did not find required class 'io.undertow.websockets.jsr.Bootstrap' (OnClassCondition)

   WritableEnvironmentEndpointAutoConfiguration:
      Did not match:
         - @ConditionalOnProperty (management.endpoint.env.post.enabled) did not find property 'management.endpoint.env.post.enabled' (OnPropertyCondition)
      Matched:
         - @ConditionalOnClass found required classes 'org.springframework.boot.actuate.env.EnvironmentEndpoint', 'org.springframework.boot.actuate.autoconfigure.env.EnvironmentEndpointProperties' (OnClassCondition)

   XADataSourceAutoConfiguration:
      Did not match:
         - @ConditionalOnBean (types: org.springframework.boot.jdbc.XADataSourceWrapper; SearchStrategy: all) did not find any beans of type org.springframework.boot.jdbc.XADataSourceWrapper (OnBeanCondition)
      Matched:
         - @ConditionalOnClass found required classes 'javax.sql.DataSource', 'jakarta.transaction.TransactionManager', 'org.springframework.jdbc.datasource.embedded.EmbeddedDatabaseType' (OnClassCondition)

   ZipkinAutoConfiguration:
      Did not match:
         - @ConditionalOnClass did not find required class 'zipkin2.reporter.Encoding' (OnClassCondition)


Exclusions:
-----------

    None


Unconditional classes:
----------------------

    org.springframework.boot.autoconfigure.context.ConfigurationPropertiesAutoConfiguration

    org.springframework.cloud.client.ReactiveCommonsClientAutoConfiguration

    org.springframework.boot.actuate.autoconfigure.availability.AvailabilityHealthContributorAutoConfiguration

    org.springframework.boot.autoconfigure.ssl.SslAutoConfiguration

    org.springframework.boot.actuate.autoconfigure.info.InfoContributorAutoConfiguration

    org.springframework.cloud.client.discovery.simple.SimpleDiscoveryClientAutoConfiguration

    org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration

    org.springframework.boot.autoconfigure.context.LifecycleAutoConfiguration

    org.springframework.cloud.client.CommonsClientAutoConfiguration

    org.springframework.boot.actuate.autoconfigure.metrics.integration.IntegrationMetricsAutoConfiguration

    org.springframework.boot.actuate.autoconfigure.endpoint.EndpointAutoConfiguration

    org.springframework.cloud.commons.config.CommonsConfigAutoConfiguration

    org.springframework.cloud.netflix.eureka.config.DiscoveryClientOptionalArgsConfiguration

    org.springframework.boot.actuate.autoconfigure.web.server.ManagementContextAutoConfiguration

    org.springframework.cloud.client.loadbalancer.LoadBalancerDefaultMappingsProviderAutoConfiguration

    org.springframework.cloud.config.client.ConfigClientAutoConfiguration

    org.springframework.cloud.client.discovery.composite.CompositeDiscoveryClientAutoConfiguration

    org.springframework.boot.actuate.autoconfigure.health.HealthContributorAutoConfiguration

    org.springframework.cloud.client.serviceregistry.ServiceRegistryAutoConfiguration

    org.springframework.cloud.autoconfigure.LifecycleMvcEndpointAutoConfiguration

    org.springframework.boot.actuate.autoconfigure.endpoint.jackson.JacksonEndpointAutoConfiguration

    org.springframework.boot.autoconfigure.availability.ApplicationAvailabilityAutoConfiguration

    org.springframework.boot.autoconfigure.info.ProjectInfoAutoConfiguration



2025-08-11T11:45:48.009+05:30  INFO 15752 --- [QUIZ-SERVICE] [restartedMain] com.wipro.bhanu.QuizServiceApplication   : Started QuizServiceApplication in 9.618 seconds (process running for 11.105)
2025-08-11T11:45:48.016+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [restartedMain] o.s.b.a.ApplicationAvailabilityBean      : Application availability state LivenessState changed to CORRECT
2025-08-11T11:45:48.018+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [restartedMain] o.s.boot.devtools.restart.Restarter      : Creating new Restarter for thread Thread[#1,main,5,main]
2025-08-11T11:45:48.018+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [restartedMain] o.s.boot.devtools.restart.Restarter      : Immediately restarting application
2025-08-11T11:45:48.018+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [restartedMain] o.s.boot.devtools.restart.Restarter      : Starting application com.wipro.bhanu.QuizServiceApplication with URLs [file:/D:/Microservices/Quiz-Service/target/classes/]
2025-08-11T11:45:48.019+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [restartedMain] o.s.b.a.ApplicationAvailabilityBean      : Application availability state ReadinessState changed to ACCEPTING_TRAFFIC
2025-08-11T11:45:48.537+05:30  INFO 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(5)-127.0.0.1] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-08-11T11:45:48.537+05:30  INFO 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(5)-127.0.0.1] o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2025-08-11T11:45:48.537+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(5)-127.0.0.1] o.s.web.servlet.DispatcherServlet        : Detected StandardServletMultipartResolver
2025-08-11T11:45:48.537+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(5)-127.0.0.1] o.s.web.servlet.DispatcherServlet        : Detected AcceptHeaderLocaleResolver
2025-08-11T11:45:48.537+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(5)-127.0.0.1] o.s.web.servlet.DispatcherServlet        : Detected FixedThemeResolver
2025-08-11T11:45:48.539+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(5)-127.0.0.1] o.s.web.servlet.DispatcherServlet        : Detected org.springframework.web.servlet.view.DefaultRequestToViewNameTranslator@4c5c9c5
2025-08-11T11:45:48.539+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(5)-127.0.0.1] o.s.web.servlet.DispatcherServlet        : Detected org.springframework.web.servlet.support.SessionFlashMapManager@6563333
2025-08-11T11:45:48.539+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(5)-127.0.0.1] o.s.web.servlet.DispatcherServlet        : enableLoggingRequestDetails='false': request parameters and headers will be masked to prevent unsafe logging of potentially sensitive data
2025-08-11T11:45:48.539+05:30  INFO 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(5)-127.0.0.1] o.s.web.servlet.DispatcherServlet        : Completed initialization in 2 ms
2025-08-11T11:46:17.935+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [DiscoveryClient-CacheRefreshExecutor-%d] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2025-08-11T11:46:17.935+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [DiscoveryClient-CacheRefreshExecutor-%d] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2025-08-11T11:46:17.935+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [DiscoveryClient-HeartbeatExecutor-%d] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/QUIZ-SERVICE/DESKTOP-5R497LF:QUIZ-SERVICE:8085?status=UP&lastDirtyTimestamp=1754892947935
2025-08-11T11:46:17.940+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [DiscoveryClient-HeartbeatExecutor-%d] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2025-08-11T11:46:17.952+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [DiscoveryClient-CacheRefreshExecutor-%d] o.s.web.client.RestTemplate              : Response 200 OK
2025-08-11T11:46:17.952+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [DiscoveryClient-HeartbeatExecutor-%d] o.s.web.client.RestTemplate              : Response 200 OK
2025-08-11T11:46:17.952+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [DiscoveryClient-CacheRefreshExecutor-%d] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2025-08-11T11:46:47.960+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [DiscoveryClient-HeartbeatExecutor-%d] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/QUIZ-SERVICE/DESKTOP-5R497LF:QUIZ-SERVICE:8085?status=UP&lastDirtyTimestamp=1754892947935
2025-08-11T11:46:47.960+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [DiscoveryClient-CacheRefreshExecutor-%d] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2025-08-11T11:46:47.960+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [DiscoveryClient-HeartbeatExecutor-%d] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2025-08-11T11:46:47.960+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [DiscoveryClient-CacheRefreshExecutor-%d] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2025-08-11T11:46:47.981+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [DiscoveryClient-HeartbeatExecutor-%d] o.s.web.client.RestTemplate              : Response 200 OK
2025-08-11T11:46:47.981+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [DiscoveryClient-CacheRefreshExecutor-%d] o.s.web.client.RestTemplate              : Response 200 OK
2025-08-11T11:46:47.981+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [DiscoveryClient-CacheRefreshExecutor-%d] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2025-08-11T11:46:51.081+05:30  INFO 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(11)-127.0.0.1] inMXBeanRegistrar$SpringApplicationAdmin : Application shutdown requested.
2025-08-11T11:46:51.081+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(11)-127.0.0.1] o.s.b.a.ApplicationAvailabilityBean      : Application availability state ReadinessState changed from ACCEPTING_TRAFFIC to REFUSING_TRAFFIC
2025-08-11T11:46:51.082+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(11)-127.0.0.1] ConfigServletWebServerApplicationContext : Closing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@5be838e3, started on Mon Aug 11 11:45:40 IST 2025
2025-08-11T11:46:51.082+05:30  INFO 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(11)-127.0.0.1] o.s.c.n.e.s.EurekaServiceRegistry        : Unregistering application QUIZ-SERVICE with eureka with status DOWN
2025-08-11T11:46:51.082+05:30  INFO 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(11)-127.0.0.1] com.netflix.discovery.DiscoveryClient    : Saw local status change event StatusChangeEvent [timestamp=1754893011082, current=DOWN, previous=UP]
2025-08-11T11:46:51.083+05:30  INFO 15752 --- [QUIZ-SERVICE] [DiscoveryClient-InstanceInfoReplicator-%d] com.netflix.discovery.DiscoveryClient    : DiscoveryClient_QUIZ-SERVICE/DESKTOP-5R497LF:QUIZ-SERVICE:8085: registering service...
2025-08-11T11:46:51.083+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [DiscoveryClient-InstanceInfoReplicator-%d] o.s.web.client.RestTemplate              : HTTP POST http://localhost:8761/eureka/apps/QUIZ-SERVICE
2025-08-11T11:46:51.083+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [DiscoveryClient-InstanceInfoReplicator-%d] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2025-08-11T11:46:51.083+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [DiscoveryClient-InstanceInfoReplicator-%d] o.s.web.client.RestTemplate              : Writing [InstanceInfo [instanceId = DESKTOP-5R497LF:QUIZ-SERVICE:8085, appName = QUIZ-SERVICE, hostName = DESKTOP-5R497LF, status = DOWN, ipAddr = 10.112.91.87, port = 8085, securePort = 443, dataCenterInfo = com.netflix.appinfo.MyDataCenterInfo@2a46af78] as "application/json"
2025-08-11T11:46:51.084+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(11)-127.0.0.1] o.s.c.support.DefaultLifecycleProcessor  : Stopping beans in phase 2147482623
2025-08-11T11:46:51.085+05:30  INFO 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(11)-127.0.0.1] o.s.b.w.e.tomcat.GracefulShutdown        : Commencing graceful shutdown. Waiting for active requests to complete
2025-08-11T11:46:51.092+05:30  INFO 15752 --- [QUIZ-SERVICE] [tomcat-shutdown] o.s.b.w.e.tomcat.GracefulShutdown        : Graceful shutdown complete
2025-08-11T11:46:51.093+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(11)-127.0.0.1] o.s.c.support.DefaultLifecycleProcessor  : Stopping beans in phase 2147481599
2025-08-11T11:46:51.093+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [tomcat-shutdown] o.s.c.support.DefaultLifecycleProcessor  : Bean 'webServerGracefulShutdown' completed its stop procedure
2025-08-11T11:46:51.094+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(11)-127.0.0.1] o.s.c.support.DefaultLifecycleProcessor  : Bean 'webServerStartStop' completed its stop procedure
2025-08-11T11:46:51.094+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(11)-127.0.0.1] o.s.c.support.DefaultLifecycleProcessor  : Stopping beans in phase 1073741823
2025-08-11T11:46:51.094+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(11)-127.0.0.1] o.s.c.support.DefaultLifecycleProcessor  : Bean 'applicationTaskExecutor' completed its stop procedure
2025-08-11T11:46:51.094+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(11)-127.0.0.1] o.s.c.support.DefaultLifecycleProcessor  : Stopping beans in phase 0
2025-08-11T11:46:51.094+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(11)-127.0.0.1] o.s.c.support.DefaultLifecycleProcessor  : Successfully stopped bean 'refreshScopeLifecycle'
2025-08-11T11:46:51.094+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(11)-127.0.0.1] o.s.c.support.DefaultLifecycleProcessor  : Stopping beans in phase -2147483647
2025-08-11T11:46:51.096+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(11)-127.0.0.1] o.s.c.support.DefaultLifecycleProcessor  : Bean 'springBootLoggingLifecycle' completed its stop procedure
2025-08-11T11:46:51.098+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(11)-127.0.0.1] o.s.b.f.support.DisposableBeanAdapter    : Custom destroy method 'close' on bean with name 'eurekaServiceRegistry' completed
2025-08-11T11:46:51.099+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(11)-127.0.0.1] o.s.j.e.a.AnnotationMBeanExporter        : Unregistering JMX-exposed beans on shutdown
2025-08-11T11:46:51.099+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(11)-127.0.0.1] o.s.j.e.a.AnnotationMBeanExporter        : Unregistering JMX-exposed beans
2025-08-11T11:46:51.101+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(11)-127.0.0.1] s.c.a.AnnotationConfigApplicationContext : Closing FeignClientFactory-QUESTION-SERVICE, started on Mon Aug 11 11:45:46 IST 2025, parent: org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@5be838e3
2025-08-11T11:46:51.103+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [DiscoveryClient-InstanceInfoReplicator-%d] o.s.web.client.RestTemplate              : Response 204 NO_CONTENT
2025-08-11T11:46:51.103+05:30  INFO 15752 --- [QUIZ-SERVICE] [DiscoveryClient-InstanceInfoReplicator-%d] com.netflix.discovery.DiscoveryClient    : DiscoveryClient_QUIZ-SERVICE/DESKTOP-5R497LF:QUIZ-SERVICE:8085 - registration status: 204
2025-08-11T11:46:51.103+05:30  INFO 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(11)-127.0.0.1] j.LocalContainerEntityManagerFactoryBean : Closing JPA EntityManagerFactory for persistence unit 'default'
2025-08-11T11:46:51.107+05:30  INFO 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(11)-127.0.0.1] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown initiated...
2025-08-11T11:46:51.114+05:30  INFO 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(11)-127.0.0.1] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown completed.
2025-08-11T11:46:51.114+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(11)-127.0.0.1] o.s.s.concurrent.ThreadPoolTaskExecutor  : Shutting down ExecutorService 'applicationTaskExecutor'
2025-08-11T11:46:51.114+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(11)-127.0.0.1] o.s.b.f.support.DisposableBeanAdapter    : Custom destroy method 'close' on bean with name 'simpleMeterRegistry' completed
2025-08-11T11:46:51.114+05:30  INFO 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(11)-127.0.0.1] com.netflix.discovery.DiscoveryClient    : Shutting down DiscoveryClient ...
2025-08-11T11:46:54.119+05:30  INFO 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(11)-127.0.0.1] com.netflix.discovery.DiscoveryClient    : Unregistering ...
2025-08-11T11:46:54.120+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(11)-127.0.0.1] o.s.web.client.RestTemplate              : HTTP DELETE http://localhost:8761/eureka/apps/QUIZ-SERVICE/DESKTOP-5R497LF:QUIZ-SERVICE:8085
2025-08-11T11:46:54.121+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(11)-127.0.0.1] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2025-08-11T11:46:54.138+05:30 DEBUG 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(11)-127.0.0.1] o.s.web.client.RestTemplate              : Response 200 OK
2025-08-11T11:46:54.140+05:30  INFO 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(11)-127.0.0.1] com.netflix.discovery.DiscoveryClient    : DiscoveryClient_QUIZ-SERVICE/DESKTOP-5R497LF:QUIZ-SERVICE:8085 - deregister  status: 200
2025-08-11T11:46:54.140+05:30  INFO 15752 --- [QUIZ-SERVICE] [RMI TCP Connection(11)-127.0.0.1] com.netflix.discovery.DiscoveryClient    : Completed shut down of DiscoveryClient
2025-08-11T11:47:03.185+05:30  INFO 19164 --- [QUIZ-SERVICE] [restartedMain] com.wipro.bhanu.QuizServiceApplication   : Starting QuizServiceApplication using Java 21.0.7 with PID 19164 (D:\Microservices\Quiz-Service\target\classes started by BHANU in D:\Microservices\Quiz-Service)
2025-08-11T11:47:03.187+05:30  INFO 19164 --- [QUIZ-SERVICE] [restartedMain] com.wipro.bhanu.QuizServiceApplication   : No active profile set, falling back to 1 default profile: "default"
2025-08-11T11:47:03.188+05:30 DEBUG 19164 --- [QUIZ-SERVICE] [restartedMain] o.s.boot.SpringApplication               : Loading source class com.wipro.bhanu.QuizServiceApplication
2025-08-11T11:47:03.245+05:30  INFO 19164 --- [QUIZ-SERVICE] [restartedMain] o.s.c.c.c.ConfigServerConfigDataLoader   : Fetching config from server at : http://localhost:8088
2025-08-11T11:47:03.245+05:30  INFO 19164 --- [QUIZ-SERVICE] [restartedMain] o.s.c.c.c.ConfigServerConfigDataLoader   : Located environment: name=QUIZ-SERVICE, profiles=[default], label=null, version=0d8856ae76556cf1c00dfa2cd27c7baa57d59ef1, state=
2025-08-11T11:47:03.245+05:30 DEBUG 19164 --- [QUIZ-SERVICE] [restartedMain] o.s.c.c.c.ConfigServerConfigDataLoader   : Environment QUIZ-SERVICE has 1 property sources with 3 properties.
2025-08-11T11:47:03.246+05:30 DEBUG 19164 --- [QUIZ-SERVICE] [restartedMain] o.s.b.devtools.restart.ChangeableUrls    : Matching URLs for reloading : [file:/D:/Microservices/Quiz-Service/target/classes/]
2025-08-11T11:47:03.247+05:30 DEBUG 19164 --- [QUIZ-SERVICE] [restartedMain] o.s.b.d.settings.DevToolsSettings        : Included patterns for restart : []
2025-08-11T11:47:03.247+05:30 DEBUG 19164 --- [QUIZ-SERVICE] [restartedMain] o.s.b.d.settings.DevToolsSettings        : Excluded patterns for restart : [/spring-boot-starter-[\w-]+/, /spring-boot/(bin|build|out)/, /spring-boot-starter/(bin|build|out)/, /spring-boot-devtools/(bin|build|out)/, /spring-boot-actuator/(bin|build|out)/, /spring-boot-autoconfigure/(bin|build|out)/]
2025-08-11T11:47:03.247+05:30  INFO 19164 --- [QUIZ-SERVICE] [restartedMain] .e.DevToolsPropertyDefaultsPostProcessor : Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2025-08-11T11:47:03.247+05:30  INFO 19164 --- [QUIZ-SERVICE] [restartedMain] .e.DevToolsPropertyDefaultsPostProcessor : For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2025-08-11T11:47:03.248+05:30 DEBUG 19164 --- [QUIZ-SERVICE] [restartedMain] ConfigServletWebServerApplicationContext : Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@7e6ba47a
2025-08-11T11:47:03.274+05:30 DEBUG 19164 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
2025-08-11T11:47:03.291+05:30 DEBUG 19164 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.internalCachingMetadataReaderFactory'
2025-08-11T11:47:03.364+05:30 DEBUG 19164 --- [QUIZ-SERVICE] [restartedMain] o.s.c.a.ClassPathBeanDefinitionScanner   : Identified candidate component class: file [D:\Microservices\Quiz-Service\target\classes\com\wipro\bhanu\controller\QuizController.class]
2025-08-11T11:47:03.370+05:30 DEBUG 19164 --- [QUIZ-SERVICE] [restartedMain] o.s.c.a.ClassPathBeanDefinitionScanner   : Ignored because not a concrete top-level class: file [D:\Microservices\Quiz-Service\target\classes\com\wipro\bhanu\repository\QuizRepository.class]
2025-08-11T11:47:03.371+05:30 DEBUG 19164 --- [QUIZ-SERVICE] [restartedMain] o.s.c.a.ClassPathBeanDefinitionScanner   : Identified candidate component class: file [D:\Microservices\Quiz-Service\target\classes\com\wipro\bhanu\service\QuizService.class]
2025-08-11T11:47:03.970+05:30 DEBUG 19164 --- [QUIZ-SERVICE] [restartedMain] o.s.c.openfeign.FeignClientsRegistrar$1  : Identified candidate component class: file [D:\Microservices\Quiz-Service\target\classes\com\wipro\bhanu\feign\QuizInterface.class]
2025-08-11T11:47:04.349+05:30  INFO 19164 --- [QUIZ-SERVICE] [restartedMain] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-08-11T11:47:04.357+05:30 DEBUG 19164 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.AutoConfigurationPackages'
2025-08-11T11:47:04.364+05:30 DEBUG 19164 --- [QUIZ-SERVICE] [restartedMain] o.s.b.a.AutoConfigurationPackages        : @EnableAutoConfiguration was declared on a class in the package 'com.wipro.bhanu'. Automatic @Repository and @Entity scanning is enabled.
2025-08-11T11:47:04.365+05:30 DEBUG 19164 --- [QUIZ-SERVICE] [restartedMain] .s.d.r.c.RepositoryConfigurationDelegate : Scanning for JPA repositories in packages com.wipro.bhanu.
2025-08-11T11:47:04.372+05:30 DEBUG 19164 --- [QUIZ-SERVICE] [restartedMain] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: file [D:\Microservices\Quiz-Service\target\classes\com\wipro\bhanu\repository\QuizRepository.class]
2025-08-11T11:47:04.498+05:30  INFO 19164 --- [QUIZ-SERVICE] [restartedMain] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 131 ms. Found 1 JPA repository interface.
